dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
2012-07-10,5,0,1,1,0.66,0.6061,0.83,0.1343,3,39,42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-23,13,0,0,1,0.76,0.7121,0.62,0.2836,37,149,186,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-12-10,16,0,0,0,0.32,0.2879,0.31,0.3881,58,183,241,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-04-26,15,0,0,1,0.7,0.6515,0.61,0.3582,34,119,153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-06-22,17,0,1,1,0.82,0.7273,0.38,0.1642,95,551,646,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-02-02,14,0,1,1,0.4,0.4091,0.76,0.1045,12,129,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-23,6,0,1,0,0.44,0.4394,0.62,0.2537,5,11,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-10,7,0,0,1,0.7,0.6515,0.58,0.0896,16,289,305,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-22,23,1,1,0,0.3,0.3333,0.7,0.0,8,28,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2012-07-07,21,0,1,0,0.88,0.7879,0.37,0.19399999999999998,51,150,201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-03,6,0,1,1,0.6,0.5152,0.94,0.1343,4,173,177,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2011-11-07,10,0,0,1,0.36,0.3485,0.93,0.1343,28,95,123,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-04-17,14,0,0,0,0.52,0.5,0.34,0.3881,170,191,361,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-26,21,0,1,1,0.66,0.6212,0.65,0.19399999999999998,32,328,360,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-10,15,0,1,1,0.54,0.5152,0.37,0.3881,79,192,271,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,12,0,0,1,0.84,0.8029999999999999,0.53,0.2537,35,151,186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-31,17,0,1,1,0.26,0.2879,0.48,0.0896,14,150,164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2011-02-19,0,0,0,0,0.48,0.4697,0.12,0.4925,6,23,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-11-21,16,0,0,1,0.44,0.4394,0.94,0.2239,13,95,108,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2012-02-19,21,0,1,0,0.26,0.2576,0.65,0.1642,3,33,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-11-23,7,0,1,1,0.24,0.2879,0.81,0.0,5,72,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-03-01,12,0,0,1,0.3,0.303,0.39,0.1343,6,80,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-19,5,0,1,1,0.12,0.1212,0.55,0.2537,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-25,5,1,1,0,0.22,0.2273,0.93,0.1343,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-10-02,2,0,1,1,0.54,0.5152,0.77,0.1045,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-09-17,2,0,1,1,0.52,0.5,0.72,0.0,5,8,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-27,11,0,1,1,0.84,0.7727,0.47,0.3284,67,184,251,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-12,16,0,1,0,0.76,0.6818,0.4,0.1045,213,300,513,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-29,12,0,0,1,0.96,0.8636,0.31,0.2836,40,95,135,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-01,16,0,0,0,0.42,0.4242,0.82,0.2985,41,52,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-11-16,11,0,1,1,0.38,0.3939,0.43,0.2239,33,185,218,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-01,18,0,0,0,0.38,0.3939,0.87,0.2239,23,117,140,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2012-01-24,3,0,1,1,0.32,0.3333,0.93,0.1343,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-10-06,21,0,0,1,0.46,0.4545,0.88,0.0896,34,161,195,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012-06-12,6,0,1,1,0.6,0.5455,0.88,0.1343,6,130,136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-03-31,2,0,1,0,0.42,0.4242,0.77,0.2537,14,55,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-06-25,12,0,1,1,0.76,0.6818,0.45,0.2985,74,196,270,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-05-25,5,0,1,1,0.62,0.5606,0.88,0.0896,2,28,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-09-21,19,0,1,1,0.64,0.6061,0.65,0.2537,95,493,588,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-21,4,0,0,0,0.68,0.6364,0.83,0.2239,1,5,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-26,6,0,0,1,0.42,0.4242,0.71,0.2239,0,92,92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-04-15,2,1,0,0,0.4,0.4091,0.76,0.0,8,10,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-19,11,0,0,1,0.58,0.5455,0.64,0.1642,41,98,139,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2011-01-14,13,0,0,1,0.22,0.19699999999999998,0.37,0.3881,4,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-04,4,1,1,0,0.68,0.6364,0.69,0.2537,5,11,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-21,7,0,0,1,0.2,0.1818,0.51,0.2836,2,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-13,16,0,0,0,0.46,0.4545,0.41,0.3881,124,132,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-29,16,0,1,1,0.96,0.9091,0.36,0.0,59,292,351,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-03,8,0,0,1,0.14,0.1212,0.39,0.2985,4,216,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-19,23,0,1,1,0.66,0.5909,0.89,0.2239,3,62,65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012-03-24,2,0,1,0,0.54,0.5152,0.77,0.1045,14,55,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-08,8,0,0,1,0.76,0.7121,0.58,0.1642,46,435,481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-08,15,0,1,0,0.92,0.8939,0.42,0.2836,80,218,298,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-02-28,11,0,1,1,0.34,0.3182,0.36,0.2537,8,155,163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-05,9,0,0,1,0.36,0.3182,0.87,0.4925,2,44,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-09-07,12,0,1,1,0.78,0.7424,0.59,0.1642,76,247,323,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-08,8,0,1,0,0.38,0.3939,0.94,0.0896,5,106,111,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2012-02-21,14,0,1,1,0.32,0.2879,0.53,0.3881,16,108,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-12-15,11,0,0,1,0.4,0.4091,0.62,0.4179,9,126,135,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2012-09-05,13,0,1,1,0.8,0.7879,0.63,0.1642,50,184,234,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-21,21,0,0,1,0.5,0.4848,0.88,0.2836,9,114,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-08-13,10,0,0,0,0.72,0.6970000000000001,0.74,0.2239,97,163,260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-10-20,19,0,1,0,0.5,0.4848,0.45,0.1343,77,268,345,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012-05-02,6,0,1,1,0.56,0.5303,0.84,0.0,3,117,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2011-08-02,14,0,0,1,0.9,0.7727,0.25,0.2836,45,114,159,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-22,4,0,0,0,0.02,0.0152,0.48,0.2985,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-04-03,13,0,0,0,0.44,0.4394,0.33,0.2985,219,148,367,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-15,15,0,0,0,0.62,0.6212,0.31,0.4925,166,211,377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012-05-23,13,0,1,1,0.66,0.6212,0.74,0.1642,69,201,270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-10-27,13,0,0,1,0.5,0.4848,0.88,0.1642,10,64,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2012-11-01,21,0,1,1,0.38,0.3939,0.54,0.1343,29,238,267,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2011-01-01,21,0,0,0,0.4,0.4091,0.87,0.19399999999999998,3,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-08-20,10,0,0,0,0.72,0.6818,0.62,0.1045,114,192,306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-24,0,0,1,1,0.32,0.3333,0.76,0.1343,0,13,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-10-14,18,0,0,1,0.54,0.5152,0.39,0.2836,62,361,423,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-16,0,0,0,1,0.42,0.4242,0.71,0.2239,5,43,48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-13,2,0,1,1,0.26,0.2424,0.56,0.2537,3,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2011-07-21,17,0,0,1,0.92,0.9091,0.45,0.2985,40,374,414,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-19,6,0,0,0,0.44,0.4394,0.44,0.4179,0,10,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-20,3,0,0,1,0.7,0.6667,0.84,0.1045,2,4,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-26,17,0,0,1,0.68,0.6364,0.61,0.3582,66,455,521,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-07-08,14,0,0,1,0.8,0.7879,0.63,0.3582,53,163,216,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-02-16,14,0,1,1,0.32,0.3182,0.81,0.19399999999999998,1,30,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012-07-21,11,0,1,0,0.6,0.5606,0.83,0.2537,80,225,305,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-05-15,5,0,1,1,0.56,0.5303,0.94,0.2239,0,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-03-28,4,0,1,1,0.36,0.3333,0.43,0.2985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-04,0,0,0,1,0.52,0.5,0.77,0.1642,5,22,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-06-19,8,0,1,1,0.6,0.5758,0.78,0.1642,40,633,673,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-07-07,21,0,0,1,0.74,0.6818,0.62,0.1642,39,170,209,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-04,17,0,1,0,0.88,0.7879,0.37,0.2985,179,313,492,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-06,16,0,1,1,0.5,0.4848,0.22,0.4179,184,352,536,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-11-02,2,0,1,1,0.32,0.3182,0.66,0.1642,3,7,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2012-09-27,21,0,1,1,0.62,0.5758,0.83,0.2985,18,235,253,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2011-04-15,11,1,0,0,0.52,0.5,0.55,0.19399999999999998,41,95,136,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-18,22,0,1,0,0.66,0.6212,0.61,0.0,90,171,261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-19,18,0,1,0,0.74,0.6515,0.33,0.0896,254,391,645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-26,8,0,1,1,0.54,0.5152,0.88,0.1343,20,714,734,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2011-12-08,2,0,0,1,0.28,0.2727,0.65,0.2239,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2012-01-27,21,0,1,1,0.34,0.2879,0.53,0.5224,8,127,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-12-28,2,0,0,1,0.32,0.303,0.61,0.2537,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-10-13,23,0,0,1,0.58,0.5455,0.88,0.19399999999999998,2,45,47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2012-01-24,2,0,1,1,0.32,0.303,0.93,0.2239,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-02-06,20,0,0,0,0.28,0.2879,0.61,0.1045,5,21,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-14,13,0,1,1,0.68,0.6364,0.57,0.1642,71,213,284,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-26,5,0,1,1,0.22,0.2121,0.69,0.2836,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2012-09-26,2,0,1,1,0.58,0.5455,0.64,0.2836,2,15,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-28,18,0,0,1,0.8,0.7576,0.55,0.2985,68,436,504,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011-02-03,16,0,0,1,0.22,0.2121,0.37,0.2537,5,73,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-29,1,0,1,0,0.3,0.2727,0.28,0.3582,5,68,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-09,15,0,1,0,0.84,0.7121,0.2,0.2985,218,337,555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-09,20,0,0,0,0.56,0.5303,0.73,0.1045,59,134,193,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-28,7,0,1,0,0.22,0.2727,0.75,0.0,3,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-18,10,0,1,1,0.44,0.4394,0.77,0.0896,22,162,184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2012-02-09,21,0,1,1,0.3,0.3182,0.52,0.0896,8,169,177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-04,7,0,1,1,0.44,0.4394,0.62,0.0,12,354,366,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-08-15,18,0,0,1,0.7,0.6515,0.65,0.19399999999999998,70,413,483,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-02-08,19,0,1,1,0.24,0.2576,0.87,0.1045,3,158,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2011-02-04,9,0,0,1,0.16,0.1818,0.8,0.1343,3,124,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-09-11,18,0,0,0,0.68,0.6364,0.65,0.2985,110,229,339,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-04,3,0,1,1,0.56,0.5303,0.88,0.2239,0,14,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-06-01,1,0,1,1,0.64,0.6212,0.53,0.2239,0,34,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-06-27,14,0,1,1,0.8,0.6818,0.24,0.3582,78,192,270,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-10,20,1,0,0,0.6,0.5909,0.73,0.0,37,188,225,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2011-11-21,17,0,0,1,0.42,0.4242,0.94,0.2985,10,200,210,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2012-01-29,16,0,1,0,0.36,0.3333,0.21,0.4179,54,268,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-26,7,0,1,0,0.2,0.1818,0.51,0.2985,2,20,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-25,18,0,1,0,0.26,0.2576,0.44,0.1642,9,132,141,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-18,19,0,1,1,0.56,0.5303,0.68,0.2985,42,471,513,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011-11-24,0,1,0,0,0.32,0.303,0.57,0.2239,1,22,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2012-11-13,13,0,1,1,0.34,0.3182,0.53,0.2537,30,188,218,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2011-01-08,22,0,0,0,0.12,0.1061,0.36,0.3881,1,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-06-21,21,0,1,1,0.82,0.7727,0.52,0.19399999999999998,55,256,311,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-17,0,0,0,1,0.56,0.5303,0.88,0.0,13,18,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-03-30,7,0,0,1,0.32,0.3333,0.45,0.1045,8,128,136,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-05-25,4,0,1,1,0.62,0.5606,0.88,0.0,3,6,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-08-17,23,0,0,1,0.7,0.6515,0.65,0.2836,20,85,105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-12,22,0,1,1,0.72,0.6667,0.51,0.1642,56,262,318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-23,11,0,1,0,0.56,0.5303,0.46,0.2537,186,384,570,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-24,7,0,0,1,0.64,0.5909,0.78,0.19399999999999998,26,288,314,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-04-21,3,0,1,0,0.5,0.4848,0.82,0.2239,4,25,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-22,13,0,0,1,0.34,0.3333,0.87,0.19399999999999998,3,37,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2012-07-09,21,0,1,1,0.74,0.6818,0.55,0.0896,33,298,331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-02-26,22,0,1,0,0.3,0.2879,0.42,0.2239,3,68,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-19,19,0,1,1,0.26,0.2273,0.48,0.2985,5,229,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-03-03,18,0,0,1,0.24,0.2121,0.35,0.3284,6,161,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-10-29,7,0,0,0,0.26,0.2273,0.87,0.3582,1,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-06-21,11,0,0,1,0.66,0.6061,0.83,0.1642,52,119,171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-11-29,2,0,1,1,0.22,0.2727,0.64,0.0,1,6,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2012-06-21,16,0,1,1,0.9,0.8182,0.35,0.1343,37,283,320,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-10-28,23,0,0,1,0.3,0.2727,0.81,0.3284,8,31,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2012-03-18,9,0,1,0,0.42,0.4242,0.88,0.0896,65,113,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-04,11,0,0,0,0.66,0.6212,0.36,0.1343,120,249,369,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-16,19,0,0,1,0.58,0.5455,0.83,0.2537,36,272,308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-04,12,0,1,1,0.6,0.6212,0.46,0.4179,73,210,283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-05-23,9,0,0,1,0.6,0.5455,0.88,0.2239,36,131,167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-12-19,14,0,1,1,0.42,0.4242,0.5,0.19399999999999998,33,185,218,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2012-08-10,8,0,1,1,0.62,0.5455,0.91,0.1642,7,112,119,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2011-04-19,14,0,0,1,0.54,0.5152,0.64,0.19399999999999998,19,88,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-11-17,8,0,1,0,0.26,0.2576,0.65,0.2239,30,138,168,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012-12-03,0,0,1,1,0.42,0.4242,0.82,0.1642,3,18,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2012-06-06,19,0,1,1,0.56,0.5303,0.73,0.2985,52,486,538,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-07,18,0,1,0,0.54,0.5152,0.45,0.1343,49,248,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
